source,text,date
youtube,Use the style code which is visible in the tag of the product in this video,2025-01-10
youtube,goods products colours nice 👍 ❤,2024-10-04
youtube,Mene socha ki chalo finally kisi ne sirf packaging kholane me time waste mahi kiya but tumne tumne bhi main product bataya hi nahi achhe se 😢😂,2025-11-10
youtube,Superbb ty dude ❤️,2023-06-13
youtube,What is this?No review nothing.Not even showing us the fit.,2024-02-06
youtube,Aache se puri jeans rho dekha do video mein 🙂,2023-10-08
youtube,Bhai ek bar wash karne par colour nikal jata hai,2024-09-07
youtube,Link provide plssssss,2024-06-27
youtube,Jeans ka link chahiye bhaiya,2024-07-05
youtube,Link do bhaiii 👀🫀,2024-08-10
youtube,Can you tell me what's the jeans length,2023-04-07
youtube,Bhaiya jeans ka kya name h,2024-07-05
youtube,Fabric Cotton hai,2023-10-13
youtube,Bhai Jhoota ka line send Karo na bhai,2024-09-21
youtube,Purchase Link ???,2025-01-04
youtube,Isase bdhiya toh main footpath wali jeans ki shop se le aau,2024-03-20
youtube,Mujhe 502 me mila,2024-11-30
youtube,"Ye Highlander jeans maine 299 me kharidi h myntra se kal... Bhut kharab quality h dikhne me old dikhti h, d mart k 350 jeans jaisi h bilkul fark nhi pdta tm kha se kharidtey ho, useless product h, don't waste your money on it",2024-12-22
youtube,Give liknk bro ?,2024-10-28
youtube,Ladki ka jeans hain 😂😂,2024-09-27
youtube,Look at the price next keep it in mind do have we all afford 700+ rs for 1 piece # its stupidity,2024-10-15
youtube,Ladki ka hai bhai,2024-02-03
youtube,I got it in 449,2025-10-11
youtube,Gali Dene ka man kis kis ko kar raha h wo like kare 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,2023-12-26
youtube,Yeh review hai ??🙄,2023-10-31
youtube,Koi pagal he hoga jo is video ko dekh ke lega pura video toh hai he nhi yh,2024-06-23
youtube,dhone ke baad colour jata hai kya bhaiya,2023-03-23
youtube,Link and your hip size ?,2023-04-27
youtube,सबसे घटिया भी दे देते है ओरिजनल के नाम पर 😂😂,2025-04-21
youtube,DressBerry Women Stunning Blue Mid-Rise Flared Cropped Stretchable Jeans (thank me later),2024-08-24
youtube,Song name please??,2024-03-06
youtube,Waaooo so preetyyyy can u please provide the link of trouser❤❤I like it❤️,2026-07-11
youtube,Plss make a tutorial on how do u edit ur videos,2025-09-10
youtube,Please di community post par link share karo apke sare video ka kyunki tag Kara product link open nahi hota hain,2025-09-10
youtube,I also have red top ❤,2026-07-15
youtube,2 re top ki link dedo please,2026-05-09
youtube,pants links please which brand?,2026-07-23
youtube,Jiji please messho se batvo ye to bohot mahnga hai 😢,2025-09-10
youtube,Please send the link,2026-07-12
youtube,2 nd top 🔗 link,2026-05-31
youtube,2nd top ki link,2026-06-01
youtube,White valya mene lla,2026-04-08
youtube,PRODUCTS ARE TAGGED 🤍 Shirts Size: S Jeans Size: S (waist 28),2025-06-12
youtube,Last wala hit different 😊,2026-01-09
youtube,Loved all the crop shirts🫶The styling is on point💕🤍Your fashion sense is always top-notch🤌🩷🩷,2025-06-13
youtube,You look better than the model of these shirts itself ❤❤❤❤,2025-10-05
youtube,3rd and last hits different 😅❤❤❤,2026-06-14
youtube,Crops shirts are very pretty naa🙌💗💜🍂,2025-06-12
youtube,Diiiii aap itne sundar sundar clothes dikhate ho vo honestly review dete ho ya fir promotion karte ho I am confused because aap intniiì sundar sundar kaha se dund late ho very pretyyyy ... I watch your videos and I have your subscriber alsoooo ❤🎉,2025-06-12
youtube,How do you always find the cutest stuff?💖🍒✨,2025-06-13
youtube,Amazing gurl ❤..i just got addicted to ur elegant look ✨️ ... Could u please let me know ur height and weight approx.....so that i could order those perfectly in sizes.....,2026-01-07
youtube,Your collection 😍💘,2025-06-12
youtube,Hayeee your aura is so positive ✨🤌💕,2025-06-12
youtube,U kinda look like shanaya kapoor Pretty❤,2025-08-05
youtube,Denim skirts plssss❤❤❤❤,2025-06-12
youtube,And di I have received my giveaway gifts✨💙thanku sooo much🫶💕I really liked them🩷,2025-06-13
youtube,Do you have a longer version? Cause not everybody likes crop??,2026-01-04
youtube,Summer trousers or any set in cotton please❤,2025-06-12
youtube,2nd one wow ❤️❤️,2025-06-12
youtube,I liked this last one ❤,2026-05-24
youtube,Collections 🫶🏼💥,2025-06-13
youtube,Yellow vala accha hai,2026-05-07
youtube,Mam 2nd top link is not clearly shown,2025-12-30
youtube,Diii aap itne aache clothes btate ho jo hum afford hi ni kr payenge 1 top 500 ka,2025-06-13
youtube,Link bhej do 4 vali shirt ka please...,2025-08-08
youtube,1st and 2nd are ❤❤❤,2025-06-12
youtube,Please brings stylish blouses,2025-06-17
youtube,Pls give 2nd shirt link....,2025-09-11
youtube,Di jeans ki link 🔗 de di jiye plsss,2026-01-30
youtube,The link of the second one isnt there pls give the link,2025-11-05
youtube,Diiii myntra pr open ni ho rha search krne k bd b,2025-10-09
youtube,Myntra teeshirt please,2025-06-12
youtube,Di please make like this affordable vedio more,2026-08-26
youtube,Last wala ka link plz,2026-02-17
youtube,Olive shirt link please,2025-07-31
youtube,2nd top link please,2026-01-04
youtube,Aaone jo white wala shirt pehena h uska 🔗,2025-07-26
youtube,2nd i have in lavendra coour,2025-06-13
youtube,Shirt linkk please,2025-06-27
youtube,@abhipsajoshi plz give link of 2nd top plz plz 🙏❤,2026-02-26
youtube,"Loved the blue printed one...please do a haul on Elegant Hush suits,they have very pretty collection.",2025-04-16
youtube,Western wear also provide,2025-12-20
youtube,Cotton anarkali naam hai kya iska😮😮,2025-07-19
youtube,Link plz for the second kurta,2025-06-01
youtube,Please subscribe for more videos ❤,2025-02-27
youtube,"Brand name ""Chootiyaan banaav"" .........",2025-08-18
youtube,MashaAllah....Allah nazre bad se bachaye,2025-02-27
youtube,Shirt to such me bhut achi hai ❤,2025-03-15
youtube,Very useful video Now I want to purchase 😊,2025-02-27
youtube,Looking so Amezing,2025-03-25
youtube,Quality aur colour multiple wash ke baad hi pata chalata h mostly kapde thoday samay ke liye hi ache hote h,2025-03-17
youtube,"I had ordered Adidas Originals shorts from Myntra worth ₹3,700, but I received the wrong product. I raised a return request, but Myntra did not provide any help and deactivated my account.",2026-02-12
youtube,Sir plz make more such vedio on shopping,2025-03-02
youtube,Overall bhot achha outfit h...,2026-06-30
youtube,Soo nice bhai ❤😊,2025-04-16
youtube,Plz can any one help me maine glti s ek cloth k liye do baar online payment kr diya hai wo kaise refund hoga plz bata do koi,2025-10-01
youtube,Shoe aur shirt ka price hi 2k hogaya tho trousers milaake 2k kaise hua??,2025-12-03
youtube,Bhai mashallah ho ❤,2025-03-03
youtube,Koun sa brand ka liye hai aap brand name please,2025-03-16
youtube,Shirt ka size kon sa or kaise pta kre k mere shirt ka saze kya hai...,2026-02-13
youtube,Love you jnnnn❤,2025-02-27
youtube,Your sister is cute 😍 MashaAllah,2025-02-27
youtube,Link kiske niche milegi bhai ?,2025-03-21
youtube,Myntra is fashion brand,2025-02-28
youtube,Bhai ap ki sister kaha ha bhot acche lagte ha wo muje masaallha ❤❤❤,2025-02-28
youtube,Mujhe aap bohot ache lage 😅,2025-03-01
youtube,Aur aap b bht achai lag rahai ho,2025-03-02
youtube,Maine to denim tshirt mangaya tha 1399 me par tshirt ke jaga bekar sa shirt aaya,2026-03-31
youtube,Bai apke link me jake check kiya lekin ye sab 3400 k kareeb ata he myntra me,2026-03-12
youtube,Ur kashmiri accent 👌 review,2025-09-17
youtube,Bhai aap modelling me kyu nhi jate ❤❤❤,2025-02-28
youtube,Nice looking like Pakistani drama Hero ❤❤❤😂,2025-02-27
youtube,Bhai myntra sab sai acha app hai,2025-03-19
youtube,Shoes is elegant 🎉😮,2025-04-12
youtube,I am subscribed,2025-02-27
youtube,Pants ka size kya hai??,2025-03-22
youtube,Meesho ke bagair sabhii online brands achhe hai 😂❤,2026-03-08
youtube,My flipkart looks classy 👌 🎉support bhiya ji 🙏,2026-05-21
youtube,Bhai aap kahan se ho😊,2025-03-16
youtube,Bhai ye shirt to maine bhi Oder ki hai,2025-03-01
youtube,Aur aap bhi bahut acche hai I like you,2025-02-27
youtube,Shadab khan ki trha hai ap ❣️,2025-03-05
youtube,Kya apne eyebrows banayi hai,2025-09-01
youtube,Seal tod diya 🙂ab return kase kruu,2025-12-20
youtube,Bro pls share shirt site i want this shirt,2025-10-29
youtube,Aap bohot pyare ho ❤❤❤,2025-03-09
youtube,Bahi app inn ko phir return karta hoo kya,2025-09-19
youtube,Couldn't find the link,2025-09-09
youtube,Hey guys🌺 Check ‘community posts’ for the links🎀,2025-07-15
youtube,2nd one is just ❤❤❤❤,2025-10-13
youtube,thank you so muchh❤,2025-07-15
youtube,Long skirt with top ethnic ideas share kijiye please di😢,2025-07-17
youtube,Thank you so much link please ❤❤❤,2025-07-20
youtube,Long gown please ☺️,2025-08-18
youtube,White dress link plzzz...the starting one,2025-10-30
youtube,Didi white dress lovely dress 👗👗👗👗👗💮💮💮💮💮🌹🌹🌹🌺🌺🌺🌷🌷🌷💐💐💐😊😊,2025-10-12
youtube,Community post kaha milta hai please please batao agale vlog Mai sister birthday gift,2026-05-12
youtube,Wow ek se badkr ek 👌,2026-04-15
youtube,Got kurti from meesho but its quality is not good,2025-07-17
youtube,Yellow drees ka Link please❤❤,2026-03-01
youtube,Ham bhi order karte hai par same nhi aata hai didi esa aata hai ki vo pahne layak hi nhi hota hai,2025-10-29
youtube,Apne sbhi dresses ki link to share ki hi nhi 😢,2025-07-20
youtube,Link please. nhi mil lga h post me,2025-10-24
youtube,Green suit link,2025-08-05
youtube,Didi please link share kar dijiye kijiye,2025-11-28
youtube,1st ka link plzz,2025-10-28
youtube,Finger is just wow,2025-11-29
youtube,This kurti want,2025-07-31
youtube,First dress link 🖇️,2025-10-29
youtube,Where is Community post,2026-07-10
youtube,Didi kapde ke sath name bhi likh kar daal deti mein search karti hu toh pata nahi chalta hai 😊,2025-07-15
youtube,Tooo fast video,2025-09-19
youtube,So much and biutiful,2026-08-03
youtube,Where is the blue one that is kept on the top in your han,2025-10-18
youtube,1ѕt 3rd 4th 8th 9th 10th,2025-07-15
youtube,Dikhata h sets lekin bhejta h missing products,2026-08-07
youtube,"They are really premium looking suits, can you please add the links to them",2025-10-22
youtube,None of them are premium looking 😕,2025-09-23
youtube,please give the product link thanks,2026-05-30
youtube,Hi. I cant seem to find the link for the 3rd red one,2026-04-01
youtube,Can you give the link of the dress u are wearing in the video,2026-02-21
youtube,Why are you showing the dresses without mentioning the links..it's a waste,2025-12-19
youtube,Kindly share link 3rd one,2026-03-11
youtube,2nd and yellow one ❤,2025-11-21
youtube,Second wale ki link dedijiye plz ❤❤,2025-12-14
youtube,Aditi just wanted to say a big thank you to you girl 🙏 You helped me pick some beautiful suits from Myntra for my friend’s wedding function . Swear to god your reviews were so real and not paid. I watched your videos and ordered 6 suits from Myntra and they turned out to be amazingly beautiful. So thank you once again ❤. Love from 🇺🇸,2025-09-26
youtube,where is the link to them?,2026-03-15
youtube,Very very pretty dresses ❤❤❤❤,2025-11-03
youtube,Link for red and yellow one plzzz,2026-07-07
youtube,Please do budget friendly dresses,2026-08-11
youtube,Link toh attach kr diya kro..,2026-03-08
youtube,All the link provided by you are of different items…except two none of them matched with link of product provided…stop fooling for views only,2026-01-28
youtube,Which size you are wearing ???,2026-08-26
youtube,Link for red palazo set link please,2026-08-17
youtube,Blue dress link plzzz di,2025-10-11
youtube,All are beautiful & gorgeous😊,2025-10-30
youtube,Can pls provide links,2026-05-06
youtube,Awesome collection 💛💛💛,2025-09-25
youtube,Ye red suit ka link Kidr h,2026-08-13
youtube,Yellow dress link plzzz,2026-08-08
youtube,Link pls for all suit,2026-08-22
youtube,Link? For the pink,2025-11-30
youtube,All are beautiful dresses,2025-11-17
youtube,Second one is amazing,2025-09-24
youtube,Aapke video se hi mne wo maroon clr saree li h❤❤,2025-09-29
youtube,Link for the second last,2026-03-14
youtube,Yellow one link plz,2026-06-07
youtube,Ur lipstick link ?,2026-08-24
youtube,link for yellow,2026-08-02
youtube,5k ka suits h obviously acche to honge hi😅,2026-03-30
youtube,Red pallazzo short kurta link pls,2025-09-24
youtube,Whats your height ?,2026-04-09
youtube,Shops me isse acha mil raha h ...isse Kam price me,2025-09-24
youtube,Coupon code doge to kya hoga,2025-10-08
youtube,"Don’t move so fast , let the audience see the exact item clearly",2026-06-02
youtube,She look like a Jhanvi Kapoor,2026-04-04
youtube,Meesho is perfect,2025-10-12
youtube,Mintra original,2025-10-15
youtube,Meesho is the best❤,2025-10-23
youtube,Can you put a review now....how is it after using for 10months?,2026-08-24
youtube,I think meesho is best according to the price,2026-01-28
youtube,I have 1st and 3rd saree... and trust me meesho is best..❤,2026-03-19
youtube,"Aap btao na, which one should we prefer, is there any quality difference or not",2025-10-13
youtube,First wali saree mene leke galti krdi bout common ho geyi h abi😢,2026-03-29
youtube,Beauty-mynthra❤ Budget-meeshi😅,2026-07-09
youtube,Meesho..is the bast....❤❤❤❤,2026-05-23
youtube,Didi ye v blouse wear kiya ha golden penyeh readymade wala haina?? Kesa hai?? Same match krta hai kya saare se? To me bi order kru isliye shadi hai,2025-11-18
youtube,Always Meesho 🎉,2025-10-12
youtube,Myntra best quality,2025-10-15
youtube,2nd outfit was looking fire on you,2025-11-27
youtube,Your shining Brown skin is just🥹🥹🥹🥹🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🌼🌼🌼🤎🤎🤎🤎🤎🤎🤎🤎🤎🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🤌🏻🌸🌸🌸🌸✨✨✨✨✨soooooo gorgeous beautiful prettyyyyyy girlll🩵🌈🌻🌷💗🫶🏻🌸🌼🎀💕🦋💘,2025-10-29
youtube,Pink Wale ka link🤌🤌🤌✨,2025-10-28
youtube,The pants you wore give the link of that also,2025-11-01
youtube,You are exactly looking like anuska hazra 😮,2025-11-19
youtube,Second and last suits you❤,2025-11-04
youtube,2nd so beautiful 😍,2025-11-11
youtube,1st and 3rd one 🖤❤️,2025-10-31
youtube,Share the link of the t-shirt that u are wearing,2025-11-07
youtube,Size please that sweatshirt you're wearing first,2025-11-15
youtube,ALL ARE GOOD ❤❤,2026-08-28
youtube,"Hello didi, please give the link of your formal pants, from where did you get it, from which app!!",2026-08-27
youtube,Ye pink color ka sweater...Kitna accha lga h turant khareed lu socha...fir har ek state..district ka pincode Daal diya...not deliverable h ..behen tum kaha se ho...or kaise hi milega ye Mujhe😭,2025-10-30
youtube,Jo pehne ho ow kaha se liya link,2025-11-04
youtube,Trouser and sweater link please,2025-11-09
youtube,Hawwwww .......... You are damm pretty 😍💟❤,2025-10-27
youtube,Second wala link plz,2025-10-28
youtube,"Link ,plss 🙏🙏❤️",2025-11-07
youtube,Yellow wala maine bhi order Kiya tha,2025-11-01
youtube,2 nd ki link do ....,2026-06-16
youtube,Which size u wearing 🙏🙏,2025-11-01
youtube,Well more interested in the pants...what's it called?,2026-08-26
youtube,can you share the trouser linkk?,2026-08-26
youtube,2nd one linkk plzz,2025-11-05
youtube,BEIGE TROUSERS LINK,2025-11-11
youtube,2nd Link 🔗🖇️ please,2026-03-05
youtube,Second one link,2025-12-16
youtube,Two number vala chhan aahe ❤❤,2025-11-17
youtube,Aapka face itna shine kyu kar Raha hai..😢,2026-08-27
youtube,Maam link send karo,2025-11-08
youtube,@pravilpallavi trouser link please,2025-11-18
youtube,Bro these are to costly😭,2025-10-29
youtube,Third one link....,2025-10-28
youtube,Links are in the description of full video on my channel 💗,2025-04-14
youtube,Her body plays the main role with the outfits ❤❤,2025-04-14
youtube,Your song selection is bomb 👌,2025-04-14
youtube,Girl go with the trend!❤️😂,2025-04-14
youtube,"The moment you appeared in that gorgeous Indian ethnic dress, it was like the fabric had fallen in love with you. Every detail hugged you like it was meant to—elegant, timeless, and so breathtakingly you.✨💫",2025-04-21
youtube,That purple one 🤩,2025-04-21
youtube,Hey di what lipstick shade are you wearing in this video!? Could you please tell....it is looking fabulous on you😍,2025-04-16
youtube,Looking Extremely Gorgeous 😇,2025-04-18
youtube,Aap hr outfit m itne sundar kese lgte ho❤❤,2025-04-14
youtube,Apke upar sabhi kapde sundar lagte hai didi ❤,2025-04-19
youtube,Need an accessories haul too. 🥺💓,2025-04-19
youtube,Wow di ❤aap bhut ache lag rahe ho sabhi suits mein,2025-04-14
youtube,Footwear link please beacuse it's seems so comfortable and i am expecting provide link,2025-04-14
youtube,Girl go with the trend ❤,2025-04-20
youtube,Best dressing sense ❤,2025-04-20
youtube,Waoooo u r awsome ❤❤❤,2025-04-20
youtube,All the sensations covered 😇😇😇😇😍😍😍😍,2025-04-18
youtube,Didu apne apni bracelet kha se purchase kri hai,2025-07-18
youtube,Link of lavender dress plzzz,2025-04-14
youtube,Mujhe ek shoes ka suggestion do lightweight maine bahut Sare shoes khareed liya hai lekin samajh Nahin a Raha Kuchh acche Nahin lagte Tum batana kaun se wale Mein nb ke hi lena hai,2025-07-11
youtube,Have you bought it or got it,2025-04-16
youtube,Aapne mirror kha se liya or price,2025-04-16
youtube,Aap mere favourite ho snd me link for suit,2025-04-14
youtube,Liked for her edit mehnat bro ❤,2025-04-17
youtube,Link nhi h description mein apke,2025-04-14
youtube,Ye saree outfit ka koi link hai,2025-04-18
youtube,Rupu Mujhe shoes lene hain❤ please mujhe batao na kaun se wale lu,2025-07-11
youtube,Ye sb kaha s milta dress bhai link,2025-04-19
youtube,Mirror ka hai sey li ya aapne,2025-04-22
youtube,1st dress link please,2025-04-16
youtube,Rupal I just loved how you nailed all the fits in this on this audio ❤😍,2025-04-14
youtube,Hahaha...mast edit😂😂😂😂😂,2025-04-14
youtube,Yrrr link de do di,2025-04-16
youtube,My favourite colour and trending design,2026-02-12
youtube,Less is more Save environment Save ur next generation 🙏,2025-04-06
youtube,Please send some more sobre looking suits,2025-08-14
youtube,Didi jo aap pehno ho usko kya bolte h,2026-03-29
youtube,",nice Whar is the price",2025-05-28
youtube,Pls mention siza and price 46 - size available,2025-08-25
youtube,Nice price please,2025-05-20
youtube,Beautiful what is the price please,2025-06-01
youtube,Kitna prise h uska,2025-05-16
youtube,Scam with gini pandey shame shame Myntra,2026-02-09
youtube,Ye kurta set muje aj tak myntra pr nahi mila😢,2026-06-02
youtube,Ye bahut hi bura aps h ispe mne kurti set magaya lekin myntra ne duppta missing bheja 2august ko abhi tak mera exchange nhi kia myntra ne,2026-08-07
youtube,"Myntra is fraud, around 3k inr vanished from my myntra account. They lost 1 customer for sure.",2025-09-27
youtube,Please dont shop from Myntra. They sent us a duster like torn cloth instead of pantaloon rangmanch kurti. I have lost my 1300 rs.,2026-06-21
youtube,Myntra is supplying useless product,2026-03-20
youtube,https://youtu.be/xy3LzeUl_JU?si=nXMcwqIhDKjlgnai,2025-12-12
youtube,"i loved the sunglasses from brand ROYALTAIL, Thanks for your suggestions and review, Ordered and wearing now such a heavy quality. ❤❤🎉🎉",2026-05-19
youtube,Loved all the sunglasses 😎,2025-07-08
